1073,33623
1074,33606
1075,33622
1076,8855
1077,8854
1078,21238
1079,8838,21222
1080,21237
1081,33621
1082,33604
1083,33605
1084,8853
1085,8837
1086,21221
1087,8836,21220
1088,33607
1089,21223
1090,21207
1091,21206
1092,8839
1093,8824
1094,8822
1095,8807,8823
1096,21208
1097,21193
1098,21192
1099,8808
1100,33592
1101,33576
1102,33591
1103,21191,33575
1104,45976
1105,45960
1106,58359
1107,45959
1108,58375
1109,45991
1110,45975
1111,33590,45974
1112,70727
1113,70743
1114,70742
1115,70759
1116,70744
1117,58360
1118,70728
1119,58343,58344
1120,58342
1121,45958
1122,45973
1123,45957
1124,33574
1125,33573
1126,21190
1127,8805,8806
1128,58356
1129,70724
1130,58340
1131,58341
1132,70726
1133,70725
1134,58358
1135,58357,70741
1136,8821
1137,21205
1138,21188
1139,21189
1140,70740
1141,70739
1142,8819
1143,8804,8820
1144,33589
1145,33588
1146,21204
1147,21203,33587
1148,58355
1149,45971
1150,45972
1151,33572,45956
1152,33657
1153,33658
1154,21273
1155,21274
1156,33675
1157,33674
1158,21290
1159,21275,21291
1160,70826
1161,70810
1162,8907
1163,8891
1164,8906
1165,8890
1166,21289
1167,8889,8905
1168,70809
1169,58441
1170,58425
1171,58424
1172,58442
1173,46058
1174,58426
1175,46041,46042
1176,46056
1177,46057
1178,33672
1179,33673
1180,70825
1181,58440
1182,21288
1183,8904,70824
1184,70808
1185,70792
1186,70791
1187,58407
1188,70806
1189,58422
1190,70823
1191,58423,70807
1192,33656
1193,33655
1194,46023
1195,33639
1196,58439
1197,46040
1198,46055
1199,46038,46039
1200,8887
1201,8888
1202,8871
1203,8872
1204,33640
1205,21256
1206,21272
1207,21255,21271
1208,21287
1209,33671
1210,33654
1211,33670
1212,8903
1213,8902
1214,21286
1215,8886,21270
1216,70760
1217,70776
1218,58376
1219,58392
1220,70777
1221,58394
1222,58408
1223,58393,58409
1224,46025
1225,46010
1226,46009
1227,33625
1228,46024
1229,46008
1230,33624
1231,33608,45992
1232,21240
1233,21241
1234,8856
1235,8857
1236,21242
1237,8858
1238,8874
1239,8873,21257
1240,70793
1241,70794
1242,58410
1243,70778
1244,46026
1245,33641
1246,33626
1247,21258,33642
1248,45994
1249,58378
1250,45978
1251,45993
1252,33594
1253,33578
1254,45977
1255,33577,33593
1256,45961
1257,58361
1258,58345
1259,70729
1260,58377
1261,58362
1262,70730
1263,45962,58346
1264,21194
1265,8826
1266,8810
1267,8809
1268,70762
1269,70746
1270,70761
1271,8825,70745
1272,8841
1273,8840
1274,21224
1275,21209,21225
1276,33610
1277,33609
1278,21210
1279,8842,21226
1280,58381
1281,58380
1282,70748
1283,58364
1284,70764
1285,8844
1286,70749
1287,8845,70765
1288,70731
1289,58363
1290,70732
1291,58348
1292,70747
1293,8843
1294,8827
1295,8812,8828
1296,21228
1297,21227
1298,33612
1299,33595
1300,21212
1301,21196
1302,21211
1303,8811,21195
1304,33579
1305,45964
1306,45963
1307,58347
1308,45996
1309,45979
1310,45980
1311,33580,33596
1312,33613
1313,33614
1314,33597
1315,33598
1316,45997
1317,45981
1318,58382
1319,45982,45998
1320,58365
1321,58366
1322,58349
1323,58350
1324,45967
1325,45966
1326,33582
1327,33581,45965
1328,8846
1329,21230
1330,21213
1331,21229
1332,70766
1333,70750
1334,70734
1335,8829,70733
1336,8815
1337,21199
1338,21198
1339,33583
1340,21214
1341,8830
1342,8814
1343,8813,21197
1344,70796
1345,70812
1346,8876
1347,70795
1348,58428
1349,58412
1350,70811
1351,58411,58427
1352,58396
1353,58395
1354,70763
1355,58379
1356,8875
1357,8859
1358,70779
1359,8860,70780
1360,33628
1361,21244
1362,21259
1363,21243
1364,45995
1365,33611
1366,46012
1367,33627,46011
1368,46043
1369,46044
1370,46027
1371,46028
1372,33660
1373,33659
1374,33643
1375,21260,33644
1376,8894
1377,8893
1378,21262
1379,8877
1380,21276
1381,8892
1382,33661
1383,21261,21277
1384,70813
1385,70814
1386,70797
1387,70798
1388,8878
1389,8862
1390,21246
1391,8861,21245
1392,46045
1393,46046
1394,33662
1395,46030
1396,33646
1397,33630
1398,46029
1399,33629,33645
1400,70782
1401,70781
1402,58398
1403,46013,46014
1404,58430
1405,58429
1406,58414
1407,58397,58413
1408,21202
1409,33586
1410,21219
1411,33603
1412,33617
1413,21218
1414,33619
1415,33602,33618
1416,8835
1417,21235
1418,8851
1419,8867
1420,21234
1421,21233
1422,8849
1423,8834,8850
1424,8818
1425,70754
1426,58354
1427,70738
1428,70771
1429,70770
1430,70755
1431,58370,58371
1432,58387
1433,46003
1434,45987
1435,45986
1436,70769
1437,58385
1438,58386
1439,46001,46002
1440,58418
1441,58419
1442,58402
1443,58403
1444,46035
1445,46034
1446,46018
1447,33635,46019
1448,58401
1449,58417
1450,46033
1451,46048
1452,46017
1453,33633
1454,33649
1455,33634,33650
1456,21265
1457,21249
1458,21250
1459,8882
1460,33651
1461,21266
1462,21251
1463,8883,21267
1464,70785
1465,70801
1466,8865
1467,8881
1468,70803
1469,70787
1470,70802
1471,8866,70786
1472,58353
1473,58369
1474,45969
1475,45970
1476,33616
1477,33600
1478,45985
1479,33585,33601
1480,58383
1481,58384
1482,58367
1483,58368
1484,46000
1485,45984
1486,45999
1487,33599,45983
1488,70737
1489,70753
1490,8817
1491,8833
1492,70767
1493,70751
1494,70768
1495,8832,70752
1496,33615
1497,21231
1498,21215
1499,8831
1500,21216
1501,21201
1502,21217
1503,8848,21232
1504,8879
1505,21263
1506,8895
1507,21278
1508,21248
1509,21247
1510,8896
1511,8880,21264
1512,33647
1513,33648
1514,33631
1515,33632
1516,46047
1517,33663
1518,33664
1519,21279,21280
1520,70800
1521,70799
1522,58400
1523,58399
1524,70784
1525,8864
1526,70783
1527,8847,8863
1528,70816
1529,58432
1530,70815
1531,58415,58431
1532,46031
1533,46015
1534,58416
1535,46016,46032
1536,70706
1537,70707
1538,70690
1539,70691
1540,70723
1541,58339
1542,70722
1543,58322,58338
1544,58306
1545,58307
1546,45922
1547,45923
1548,58323
1549,45939
1550,45955
1551,45938,45954
1552,33554
1553,33555
1554,33538
1555,33539
1556,33571
1557,21187
1558,33570
1559,21170,21186
1560,21154
1561,21155
1562,8770
1563,8771
1564,21171
1565,8787
1566,8803
1567,8786,8802
1568,70719
1569,70735
1570,58335
1571,58351
1572,70736
1573,58337
1574,58352
1575,45952,58336
1576,58305
1577,58321
1578,45921
1579,45937
1580,70721
1581,70720
1582,70705
1583,8769,70689
1584,21183
1585,33568
1586,33567
1587,45951
1588,45968
1589,33584
1590,45953
1591,33553,33569
1592,21169
1593,21185
1594,8785
1595,8801
1596,21200
1597,8816
1598,21184
1599,8799,8800
1600,70658
1601,70642
1602,70674
1603,58274
1604,58290
1605,45906
1606,45889
1607,45874,45890
1608,58257
1609,58272
1610,45873
1611,45888
1612,70656
1613,70641
1614,70657
1615,58258,58273
1616,33506
1617,33490
1618,33522
1619,21122
1620,21138
1621,8754
1622,8737
1623,8722,8738
1624,21105
1625,21120
1626,8721
1627,8736
1628,33504
1629,33489
1630,33505
1631,21106,21121
1632,21153
1633,33537
1634,21137
1635,21152
1636,45905
1637,33521
1638,45904
1639,21136,33520
1640,33551
1641,33552
1642,21167
1643,21168
1644,45936
1645,45935
1646,45920
1647,33535,33536
1648,58288
1649,58304
1650,58289
1651,58320
1652,70703
1653,70687
1654,58319
1655,45919,58303
1656,70672
1657,8752
1658,70688
1659,8753,70673
1660,8783
1661,8767
1662,70704
1663,8768,8784
1664,70717
1665,70716
1666,70718
1667,58334
1668,45950
1669,45949
1670,58333
1671,45948,58332
1672,58318
1673,70702
1674,70685
1675,70701
1676,45934
1677,45933
1678,58317
1679,45917,58301
1680,70715
1681,70699
1682,70700
1683,58316
1684,58331
1685,45947
1686,45932
1687,45931,58315
1688,58300
1689,70684
1690,70667
1691,70683
1692,45916
1693,45915
1694,58299
1695,45899,58283
1696,33565
1697,33564
1698,33566
1699,21182
1700,8798
1701,8797
1702,21181
1703,8796,21180
1704,21166
1705,33550
1706,33533
1707,33549
1708,8782
1709,8781
1710,21165
1711,8765,21149
1712,33563
1713,33547
1714,33548
1715,21164
1716,21179
1717,8795
1718,8780
1719,8779,21163
1720,21148
1721,33532
1722,33515
1723,33531
1724,8764
1725,8763
1726,21147
1727,8747,21131
1728,45902
1729,45903
1730,45886
1731,45887
1732,45901
1733,33517
1734,58302
1735,33534,45918
1736,70654
1737,70655
1738,58270
1739,58271
1740,70671
1741,58287
1742,70686
1743,58286,70670
1744,33518
1745,33519
1746,33502
1747,33503
1748,8735
1749,8734
1750,21119
1751,21102,21118
1752,21133
1753,21134
1754,8749
1755,8750
1756,21135
1757,8751
1758,21151
1759,8766,21150
1760,21132
1761,33516
1762,33500
1763,45900
1764,33484
1765,21100
1766,21116
1767,21101,21117
1768,33486
1769,45870
1770,45869
1771,58254
1772,45884
1773,45868
1774,45885
1775,33485,33501
1776,58252
1777,58269
1778,58268
1779,58284
1780,70652
1781,8748
1782,70668
1783,58285,70669
1784,70636
1785,8716
1786,8732
1787,8717,8733
1788,70653
1789,58253
1790,70637
1791,8718,70638
1792,8788
1793,8772
1794,21172
1795,21157
1796,21173
1797,8789
1798,8790
1799,8773,70709
1800,45940
1801,45941
1802,33556
1803,33557
1804,33524
1805,21140
1806,33541
1807,21156,33540
1808,70693
1809,70677
1810,8757
1811,8756
1812,70675
1813,58291
1814,70692
1815,58292,70676
1816,70708
1817,58325
1818,58324
1819,58308
1820,58309
1821,58293
1822,45925
1823,45908,45924
1824,70710
1825,70694
1826,70695
1827,58295
1828,58311
1829,45927
1830,58310
1831,45942,58326
1832,70662
1833,70678
1834,58278
1835,58294
1836,70679
1837,8774
1838,8759
1839,8742,8758
1840,33543
1841,33527
1842,21143
1843,21142
1844,45926
1845,33542
1846,33558
1847,21158,21174
1848,45910
1849,45909
1850,45911
1851,45894
1852,33510
1853,21126
1854,33526
1855,21141,33525
1856,45860
1857,45877
1858,45861
1859,45862
1860,58277
1861,45893
1862,58246
1863,45878,58262
1864,70630
1865,70629
1866,58245
1867,58244
1868,70644
1869,70628
1870,70661
1871,58261,70645
1872,33478
1873,33494
1874,21094
1875,33477
1876,33509
1877,21125
1878,21110
1879,21109,33493
1880,70646
1881,8726
1882,8741
1883,8725
1884,8710
1885,8709
1886,21093
1887,8708,21092
1888,8755
1889,21139
1890,21108
1891,21123
1892,45907
1893,33523
1894,33507
1895,21124,33508
1896,70643
1897,8723
1898,8707
1899,8706
1900,70660
1901,70659
1902,8739
1903,8724,8740
1904,58260
1905,58259
1906,70627
1907,58243
1908,58276
1909,58275
1910,45891
1911,45876,45892
1912,33492
1913,33476
1914,33491
1915,21091,21107
1916,45858
1917,33474
1918,45875
1919,33475,45859
1920,33511
1921,33495
1922,21127
1923,8743
1924,21097
1925,21096
1926,21112
1927,21095,21111
1928,70631
1929,70632
1930,8711
1931,8712
1932,8728
1933,8727
1934,70648
1935,70647,70663
1936,58248
1937,58249
1938,45865
1939,45881
1940,33480
1941,33479
1942,33496
1943,33481,45864
1944,58247
1945,58263
1946,45863
1947,45879
1948,58264
1949,45880
1950,45896
1951,45895,58279
1952,8746
1953,8730
1954,8729
1955,8713
1956,70634
1957,70633
1958,70635
1959,8714,8715
1960,70666
1961,70649
1962,70651
1963,58282
1964,70650
1965,58267
1966,58265
1967,58250,58266
1968,8731
1969,21115
1970,21098
1971,21099
1972,33514
1973,21130
1974,21114
1975,21113,33497
1976,33499
1977,33482
1978,45898
1979,33498,45882
1980,58251
1981,45866
1982,45883
1983,33483,45867
1984,58329
1985,58330
1986,45945
1987,45946
1988,70697
1989,58313
1990,58312
1991,45944,58328
1992,33561
1993,33562
1994,21177
1995,21178
1996,70714
1997,8794
1998,70713
1999,8777,8793
2000,21159
2001,21175
2002,8775
2003,8791
2004,70696
2005,8776
2006,70711
2007,8792,70712
2008,58327
2009,45943
2010,45928
2011,33559
2012,33560
2013,21176
2014,21161
2015,21160,33544
2016,21128
2017,21129
2018,8744
2019,8745
2020,58296
2021,58280
2022,70664
2023,8760,70680
2024,70698
2025,8778
2026,8762
2027,8761
2028,70665
2029,58281
2030,70682
2031,58297,70681
2032,58298
2033,58314
2034,45914
2035,45930
2036,45929
2037,45913
2038,33545
2039,33530,33546
2040,33529
2041,21144
2042,21162
2043,21145,21146
2044,45912
2045,33528
2046,45897
2047,33512,33513
2048,58660
2049,46276
2050,58675
2051,46275
2052,58644
2053,58628
2054,46260
2055,46258,46259
2056,9106
2057,71027
2058,58642
2059,71026
2060,71044
2061,71028
2062,71043
2063,58643,58659
2064,21507
2065,21491
2066,33891
2067,33874
2068,46244
2069,33860
2070,33892
2071,33875,33876
2072,21508
2073,21492
2074,9124
2075,9123
2076,9107
2077,9092
2078,21476
2079,9108,71012
2080,71029
2081,71030
2082,71013
2083,71014
2084,71046
2085,58662
2086,71045
2087,58645,58661
2088,58629
2089,58630
2090,46245
2091,46246
2092,58646
2093,46262
2094,46278
2095,46261,46277
2096,33877
2097,33878
2098,33861
2099,33862
2100,33894
2101,21510
2102,33893
2103,21493,21509
2104,21477
2105,21478
2106,9093
2107,9094
2108,21494
2109,9110
2110,9126
2111,9109,9125
2112,33923
2113,33924
2114,33907
2115,33908
2116,33940
2117,21556
2118,33939
2119,21539,21555
2120,21523
2121,21524
2122,9139
2123,9140
2124,21540
2125,9156
2126,9172
2127,9155,9171
2128,71075
2129,71076
2130,71059
2131,71060
2132,71092
2133,58708
2134,71091
2135,58691,58707
2136,46323
2137,46324
2138,46307
2139,46308
2140,58692
2141,58677
2142,58676
2143,46291,46292
2144,9141
2145,9158
2146,9157
2147,71093
2148,21557
2149,9173
2150,21574
2151,9174,21558
2152,21541
2153,21542
2154,21525
2155,21526
2156,33926
2157,33925
2158,33942
2159,21573,33941
2160,58709
2161,46326
2162,46325
2163,46309
2164,46293
2165,33909
2166,46310
2167,33910,46294
2168,71094
2169,58710
2170,71078
2171,58693,58694
2172,71077
2173,71061
2174,58678
2175,9142,71062
2176,71087
2177,71103
2178,58703
2179,58704
2180,71104
2181,71088
2182,58705
2183,9169,71089
2184,58720
2185,46336
2186,46321
2187,33937
2188,58719
2189,46335
2190,58688
2191,46319,46320
2192,46334
2193,33950
2194,33951
2195,33935
2196,33936
2197,21552
2198,33952
2199,21553,21568
2200,21566
2201,9183
2202,71102
2203,9182
2204,21567
2205,21551
2206,9184
2207,9167,9168
2208,58706
2209,71090
2210,71073
2211,71074
2212,46322
2213,46306
2214,58690
2215,46305,58689
2216,71058
2217,71042
2218,71057
2219,58673
2220,58658
2221,46274
2222,58674
2223,46289,46290
2224,21554
2225,33938
2226,33921
2227,33922
2228,9170
2229,9154
2230,21538
2231,9153,21537
2232,33906
2233,33890
2234,33905
2235,21521
2236,21506
2237,9122
2238,21522
2239,9137,9138
2240,9152
2241,21536
2242,21520
2243,33920
2244,33873
2245,21490
2246,33904
2247,21505,33889
2248,33888
2249,21504
2250,21503
2251,9119
2252,21489
2253,9105
2254,9121
2255,9120,9136
2256,71072
2257,71041
2258,58657
2259,58641
2260,71025
2261,58672
2262,71056
2263,71039,71040
2264,58656
2265,58655
2266,46271
2267,33887
2268,46304
2269,46288
2270,46272
2271,46257,46273
2272,58686
2273,58687
2274,46302
2275,46303
2276,46318
2277,33919
2278,33918
2279,21550,33934
2280,58718
2281,58702
2282,71086
2283,9166
2284,71070
2285,9150
2286,71071
2287,58670,58671
2288,71055
2289,71054
2290,71038
2291,9118
2292,21535
2293,21534
2294,9151
2295,9134,9135
2296,33903
2297,21519
2298,33902
2299,21502,21518
2300,58654
2301,46286
2302,46287
2303,33886,46270
2304,71110
2305,71111
2306,9190
2307,9191
2308,71112
2309,9192
2310,9176
2311,9175,71095
2312,71096
2313,58728
2314,58712
2315,58711
2316,58696
2317,58695
2318,71080
2319,9159,71079
2320,21543
2321,33943
2322,33927
2323,46311
2324,33960
2325,33944
2326,21560
2327,21559,21575
2328,58727
2329,58726
2330,46342
2331,33958
2332,46344
2333,46328
2334,46327
2335,33959,46343
2336,33911
2337,33928
2338,33912
2339,33913
2340,46296
2341,46295
2342,46312
